,loss,accuracy,val_loss,val_accuracy
0,0.5691822171211243,0.7205976247787476,0.5258427262306213,0.7384615540504456
1,0.4727046489715576,0.7669156789779663,0.4152560234069824,0.800000011920929
2,0.38310274481773376,0.846744954586029,0.35773199796676636,0.8307692408561707
3,0.3191545605659485,0.8851653933525085,0.31000855565071106,0.8786324858665466
4,0.28427430987358093,0.892422616481781,0.330074667930603,0.8769230842590332
5,0.2601315379142761,0.8992529511451721,0.2587638199329376,0.9128205180168152
6,0.23842208087444305,0.9133404493331909,0.24654115736484528,0.9111111164093018
7,0.22341470420360565,0.914621114730835,0.26107650995254517,0.904273509979248
8,0.21096698939800262,0.9214514493942261,0.261823445558548,0.9059829115867615
9,0.1962658315896988,0.9270010590553284,0.25423529744148254,0.9059829115867615
10,0.19209696352481842,0.9263607263565063,0.20851145684719086,0.9196581244468689
11,0.18156211078166962,0.9361792802810669,0.20218941569328308,0.9179487228393555
12,0.17059984803199768,0.9385272264480591,0.20569755136966705,0.9316239356994629
13,0.17496606707572937,0.9344717264175415,0.18768975138664246,0.9196581244468689
14,0.1596590131521225,0.943009614944458,0.1867521107196808,0.9213675260543823
15,0.1605907380580902,0.9421558380126953,0.21698379516601562,0.9264957308769226
16,0.15838609635829926,0.9378868937492371,0.2092549204826355,0.9247863292694092
17,0.155345618724823,0.9440768361091614,0.17490044236183167,0.9299145340919495
18,0.14517858624458313,0.9455709457397461,0.21023938059806824,0.928205132484436
19,0.14757689833641052,0.9447171688079834,0.17991052567958832,0.928205132484436
20,0.14541520178318024,0.9470651149749756,0.17996229231357574,0.9299145340919495
21,0.14399582147598267,0.9496264457702637,0.17595455050468445,0.9316239356994629
22,0.13913896679878235,0.9502668380737305,0.19738653302192688,0.9316239356994629
23,0.13893172144889832,0.9485592246055603,0.1745947301387787,0.9316239356994629
24,0.13209736347198486,0.9560298919677734,0.16800568997859955,0.9350427389144897
25,0.13649998605251312,0.949413001537323,0.16515490412712097,0.9350427389144897
26,0.1306496262550354,0.9526147246360779,0.16473627090454102,0.9384615421295166
27,0.1288222223520279,0.9541088342666626,0.16677571833133698,0.94017094373703
28,0.12787941098213196,0.9541088342666626,0.16140463948249817,0.9418803453445435
29,0.125375896692276,0.954535722732544,0.21872809529304504,0.9230769276618958
30,0.1242484301328659,0.954535722732544,0.1769912838935852,0.9333333373069763
31,0.12236534059047699,0.9581643342971802,0.16400720179080963,0.9418803453445435
32,0.11909105628728867,0.9579508900642395,0.16682320833206177,0.9384615421295166
33,0.11629237234592438,0.960725724697113,0.16428035497665405,0.9333333373069763
34,0.11716106534004211,0.9585912227630615,0.16611459851264954,0.9367521405220032
35,0.11441070586442947,0.9583777785301208,0.1608206033706665,0.94017094373703
36,0.1145380511879921,0.9570971131324768,0.17171873152256012,0.9350427389144897
37,0.10985670238733292,0.960725724697113,0.17512843012809753,0.9384615421295166
38,0.10840317606925964,0.9637140035629272,0.165957972407341,0.94017094373703
39,0.11038990318775177,0.9613660573959351,0.18960429728031158,0.928205132484436
