,loss,accuracy,val_loss,val_accuracy
0,0.6292107701301575,0.6899999976158142,0.6149085760116577,0.7099999785423279
1,0.5907217860221863,0.7319999933242798,0.6117934584617615,0.7099999785423279
2,0.5882062315940857,0.7319999933242798,0.6083388328552246,0.7099999785423279
3,0.5851718187332153,0.7319999933242798,0.6060652732849121,0.7099999785423279
4,0.5830273032188416,0.7319999933242798,0.6036678552627563,0.7099999785423279
5,0.5823270678520203,0.7319999933242798,0.6019200682640076,0.7099999785423279
6,0.5755531191825867,0.7319999933242798,0.5966127514839172,0.7099999785423279
7,0.573253870010376,0.7319999933242798,0.6039445996284485,0.7099999785423279
8,0.5699400901794434,0.7319999933242798,0.5902726650238037,0.7099999785423279
9,0.5623557567596436,0.7319999933242798,0.5833278894424438,0.7099999785423279
10,0.55875164270401,0.7319999933242798,0.5729458332061768,0.7099999785423279
11,0.555594265460968,0.7319999933242798,0.5800604224205017,0.7099999785423279
12,0.5506527423858643,0.7319999933242798,0.5654458999633789,0.7099999785423279
13,0.5424172878265381,0.7319999933242798,0.5550057888031006,0.7099999785423279
14,0.5415365099906921,0.7329999804496765,0.5456937551498413,0.7099999785423279
15,0.529716432094574,0.734000027179718,0.5409664511680603,0.7099999785423279
16,0.5292208790779114,0.7350000143051147,0.5296956300735474,0.7200000286102295
17,0.5220198035240173,0.7360000014305115,0.523318886756897,0.7400000095367432
18,0.5146665573120117,0.7450000047683716,0.5140136480331421,0.75
19,0.5025543570518494,0.7350000143051147,0.5148295760154724,0.7799999713897705
20,0.5002061724662781,0.7540000081062317,0.49468502402305603,0.7400000095367432
21,0.4927770495414734,0.7559999823570251,0.4969245195388794,0.8199999928474426
22,0.4918263554573059,0.7599999904632568,0.4901866018772125,0.7300000190734863
23,0.47924938797950745,0.7620000243186951,0.4694669842720032,0.7599999904632568
24,0.4885025918483734,0.7680000066757202,0.4693180322647095,0.75
25,0.4759089946746826,0.7699999809265137,0.45964011549949646,0.7900000214576721
26,0.4630153179168701,0.7860000133514404,0.45401450991630554,0.8199999928474426
27,0.45658665895462036,0.7910000085830688,0.4639405906200409,0.8399999737739563
28,0.45990532636642456,0.7879999876022339,0.43995726108551025,0.8299999833106995
29,0.4534652829170227,0.7820000052452087,0.5199474692344666,0.7599999904632568
30,0.4453415870666504,0.7910000085830688,0.44218170642852783,0.7699999809265137
31,0.4495196044445038,0.7820000052452087,0.4818951487541199,0.7900000214576721
32,0.438706636428833,0.8009999990463257,0.4201165437698364,0.8399999737739563
33,0.4323219954967499,0.7960000038146973,0.4545620083808899,0.800000011920929
34,0.4470847547054291,0.7870000004768372,0.423146516084671,0.8500000238418579
35,0.4206392765045166,0.8100000023841858,0.43797585368156433,0.8299999833106995
36,0.4300557076931,0.7979999780654907,0.3973873555660248,0.8100000023841858
37,0.4256715178489685,0.8059999942779541,0.39371830224990845,0.8500000238418579
38,0.417624294757843,0.8109999895095825,0.4462955594062805,0.7900000214576721
39,0.41559329628944397,0.8080000281333923,0.4070855677127838,0.8500000238418579
40,0.4153112769126892,0.8059999942779541,0.38268887996673584,0.8500000238418579
41,0.42267271876335144,0.8059999942779541,0.47382792830467224,0.7799999713897705
42,0.4014741778373718,0.8130000233650208,0.4065946936607361,0.8399999737739563
43,0.4030681252479553,0.8190000057220459,0.37512752413749695,0.8500000238418579
44,0.39156287908554077,0.8240000009536743,0.3692682385444641,0.8700000047683716
45,0.3987816870212555,0.8190000057220459,0.4799574911594391,0.75
46,0.39584437012672424,0.8220000267028809,0.36471325159072876,0.8500000238418579
47,0.4008524417877197,0.8059999942779541,0.604939877986908,0.6899999976158142
48,0.40343812108039856,0.824999988079071,0.42229488492012024,0.7900000214576721
49,0.3941594064235687,0.8220000267028809,0.49144622683525085,0.7400000095367432
50,0.3794805705547333,0.8360000252723694,0.35682857036590576,0.8899999856948853
51,0.389957457780838,0.8270000219345093,0.4819575250148773,0.7699999809265137
52,0.39062681794166565,0.8289999961853027,0.36033836007118225,0.8700000047683716
53,0.3896419107913971,0.8209999799728394,0.34690025448799133,0.8700000047683716
54,0.3918217718601227,0.8080000281333923,0.36577069759368896,0.8500000238418579
55,0.37087997794151306,0.8339999914169312,0.3724323511123657,0.8399999737739563
56,0.38665443658828735,0.8240000009536743,0.34613266587257385,0.8799999952316284
57,0.3652224540710449,0.8330000042915344,0.39571043848991394,0.8100000023841858
58,0.3872867822647095,0.8199999928474426,0.36859264969825745,0.8399999737739563
59,0.37515783309936523,0.8320000171661377,0.3543132543563843,0.8500000238418579
60,0.37626001238822937,0.8389999866485596,0.36874857544898987,0.8299999833106995
61,0.3574472963809967,0.847000002861023,0.44245728850364685,0.7699999809265137
62,0.38571757078170776,0.8309999704360962,0.5230100750923157,0.7400000095367432
63,0.3499710261821747,0.8550000190734863,0.42568087577819824,0.7699999809265137
64,0.3739679455757141,0.828000009059906,0.4212908446788788,0.7699999809265137
65,0.35021424293518066,0.8550000190734863,0.3445224463939667,0.8600000143051147
66,0.3659423589706421,0.8379999995231628,0.5172439217567444,0.7400000095367432
67,0.3603835701942444,0.847000002861023,0.4389486610889435,0.7699999809265137
68,0.35699427127838135,0.847000002861023,0.32564154267311096,0.8799999952316284
69,0.36634108424186707,0.8320000171661377,0.3306675851345062,0.8600000143051147
70,0.35579240322113037,0.8399999737739563,0.5265800952911377,0.7300000190734863
71,0.36084315180778503,0.8330000042915344,0.4320636987686157,0.7599999904632568
72,0.34478503465652466,0.8550000190734863,0.3792310357093811,0.8100000023841858
73,0.3423368036746979,0.8529999852180481,0.5873541831970215,0.7300000190734863
74,0.35368260741233826,0.8460000157356262,0.3821101784706116,0.8100000023841858
75,0.3494980037212372,0.8500000238418579,0.662367582321167,0.6700000166893005
76,0.33733126521110535,0.8479999899864197,0.31022322177886963,0.8999999761581421
77,0.35195282101631165,0.8420000076293945,0.43551474809646606,0.7699999809265137
78,0.3559300899505615,0.8410000205039978,0.5018671751022339,0.7400000095367432
79,0.3203253746032715,0.8569999933242798,0.43825191259384155,0.7699999809265137
80,0.36074915528297424,0.8320000171661377,0.38943272829055786,0.7900000214576721
81,0.3403758406639099,0.8450000286102295,0.7313470244407654,0.6499999761581421
82,0.34498149156570435,0.8399999737739563,0.4734053313732147,0.7699999809265137
83,0.32813361287117004,0.8600000143051147,0.4742627739906311,0.7599999904632568
84,0.3383301794528961,0.8619999885559082,0.31785038113594055,0.8500000238418579
85,0.33712026476860046,0.8539999723434448,0.3940761685371399,0.7900000214576721
86,0.3337532877922058,0.8539999723434448,0.3339129686355591,0.8399999737739563
87,0.3390609622001648,0.847000002861023,0.2984205484390259,0.9100000262260437
88,0.32394862174987793,0.8610000014305115,0.5782316327095032,0.7300000190734863
89,0.33967363834381104,0.8560000061988831,0.32666313648223877,0.8399999737739563
90,0.3310709297657013,0.8510000109672546,0.3080404996871948,0.8600000143051147
91,0.3184962868690491,0.8619999885559082,0.2940067648887634,0.8999999761581421
92,0.31822970509529114,0.8550000190734863,0.4147171080112457,0.7900000214576721
93,0.33027228713035583,0.8500000238418579,0.5043297410011292,0.7400000095367432
94,0.30524036288261414,0.8700000047683716,0.31013089418411255,0.8600000143051147
95,0.33025702834129333,0.8550000190734863,0.45897236466407776,0.7699999809265137
96,0.32378271222114563,0.8600000143051147,0.2980792224407196,0.8700000047683716
97,0.3299596607685089,0.859000027179718,0.292051762342453,0.8999999761581421
98,0.3183605372905731,0.8610000014305115,0.3897837698459625,0.800000011920929
99,0.32528090476989746,0.8560000061988831,0.44522103667259216,0.7799999713897705
