,loss,accuracy,val_loss,val_accuracy
0,0.5636341571807861,0.7299893498420715,0.5239444971084595,0.7299145460128784
1,0.4604855477809906,0.7797225117683411,0.40034219622612,0.7982906103134155
2,0.36269187927246094,0.8550693988800049,0.318988561630249,0.9025641083717346
3,0.3032119572162628,0.8798292279243469,0.2897702157497406,0.8769230842590332
4,0.2698596715927124,0.8951974511146545,0.25983935594558716,0.9094017148017883
5,0.24811631441116333,0.8996798396110535,0.23820540308952332,0.9128205180168152
6,0.22837750613689423,0.9099252820014954,0.23296527564525604,0.9128205180168152
7,0.20943337678909302,0.9171825051307678,0.21560260653495789,0.9196581244468689
8,0.20213213562965393,0.9237993359565735,0.22409272193908691,0.9247863292694092
9,0.19106470048427582,0.9278548359870911,0.1978873312473297,0.9213675260543823
10,0.18634626269340515,0.9261472821235657,0.19142156839370728,0.9247863292694092
11,0.17441043257713318,0.9348986148834229,0.18814639747142792,0.928205132484436
12,0.17073465883731842,0.9383137822151184,0.18013730645179749,0.9247863292694092
13,0.16092877089977264,0.9404482245445251,0.19618608057498932,0.9316239356994629
14,0.1605222523212433,0.9395944476127625,0.17874886095523834,0.9316239356994629
15,0.15423528850078583,0.9410885572433472,0.1700260490179062,0.9316239356994629
16,0.14912869036197662,0.94364994764328,0.16883794963359833,0.9333333373069763
17,0.1471245139837265,0.9451440572738647,0.16605821251869202,0.9333333373069763
18,0.13652092218399048,0.9506937265396118,0.17879320681095123,0.9316239356994629
19,0.1425733119249344,0.9472785592079163,0.1634480208158493,0.9367521405220032
20,0.1375054568052292,0.949413001537323,0.1645580381155014,0.9350427389144897
21,0.13477551937103271,0.9534685015678406,0.1575459986925125,0.9384615421295166
22,0.13016542792320251,0.9513340592384338,0.16864165663719177,0.9333333373069763
23,0.12940272688865662,0.9524012804031372,0.15557225048542023,0.9367521405220032
24,0.12495725601911545,0.9551761150360107,0.162458598613739,0.9384615421295166
25,0.1260242909193039,0.9515475034713745,0.1605396717786789,0.9350427389144897
26,0.12167481333017349,0.9536819458007812,0.1540021449327469,0.9384615421295166
27,0.12026969343423843,0.9532550573348999,0.18632642924785614,0.9316239356994629
28,0.11750953644514084,0.9556030035018921,0.17336076498031616,0.9333333373069763
29,0.11475232243537903,0.9613660573959351,0.16507336497306824,0.94017094373703
30,0.11346597224473953,0.9581643342971802,0.1616191416978836,0.9435897469520569
31,0.11124949157238007,0.960085391998291,0.215360626578331,0.9230769276618958
32,0.11222073435783386,0.9581643342971802,0.1544748991727829,0.94017094373703
33,0.1092451885342598,0.959445059299469,0.1503746062517166,0.94017094373703
34,0.10555797815322876,0.960085391998291,0.15897899866104126,0.9367521405220032
35,0.10588186979293823,0.9605122804641724,0.15250495076179504,0.9418803453445435
36,0.1017342135310173,0.9639274477958679,0.15083763003349304,0.9367521405220032
37,0.1021077036857605,0.9611526131629944,0.15207497775554657,0.9333333373069763
38,0.10102641582489014,0.9605122804641724,0.14972242712974548,0.94017094373703
39,0.09878190606832504,0.9654215574264526,0.1644652634859085,0.9418803453445435
40,0.09809234738349915,0.9641408920288086,0.15404251217842102,0.9418803453445435
41,0.09723838418722153,0.965208113193512,0.15084904432296753,0.9418803453445435
42,0.09505295753479004,0.9643543362617493,0.15081478655338287,0.94017094373703
43,0.09746605157852173,0.9645677804946899,0.15907946228981018,0.9333333373069763
44,0.09242082387208939,0.9654215574264526,0.1667976677417755,0.9350427389144897
45,0.0896858498454094,0.9639274477958679,0.15415212512016296,0.9384615421295166
46,0.09096527099609375,0.966488778591156,0.1469970941543579,0.94017094373703
47,0.0903872475028038,0.9662753343582153,0.15409685671329498,0.94017094373703
48,0.0869331881403923,0.966488778591156,0.1509384661912918,0.9418803453445435
49,0.08512409031391144,0.9684098362922668,0.14805717766284943,0.9418803453445435
50,0.08532525599002838,0.9694770574569702,0.1606818437576294,0.928205132484436
51,0.08677167445421219,0.9690501689910889,0.15512022376060486,0.9316239356994629
52,0.08403400331735611,0.9711846113204956,0.146338552236557,0.9418803453445435
53,0.08191393315792084,0.9711846113204956,0.1459827870130539,0.9452991485595703
54,0.07939689606428146,0.9705442786216736,0.15660341084003448,0.9435897469520569
55,0.08068263530731201,0.9703308343887329,0.1552996039390564,0.9418803453445435
56,0.07953985780477524,0.9724653363227844,0.14614111185073853,0.9435897469520569
57,0.07756391167640686,0.9739594459533691,0.16337646543979645,0.9384615421295166
58,0.07593034952878952,0.9728922247886658,0.14602795243263245,0.94017094373703
59,0.07728786021471024,0.9720384478569031,0.15402279794216156,0.9435897469520569
60,0.07459039241075516,0.9741728901863098,0.14844773709774017,0.9418803453445435
61,0.0750093162059784,0.9745997786521912,0.14878086745738983,0.9367521405220032
62,0.07212502509355545,0.9737460017204285,0.17912109196186066,0.94017094373703
63,0.07157446444034576,0.9731056690216064,0.14699284732341766,0.9470085501670837
