,loss,accuracy,val_loss,val_accuracy
0,0.5465564131736755,0.732977569103241,0.5568081736564636,0.788034200668335
1,0.4454321563243866,0.7950907349586487,0.5048904418945312,0.8666666746139526
2,0.3722517788410187,0.8448238968849182,0.41967129707336426,0.8854700922966003
3,0.32607215642929077,0.8678761720657349,0.42779937386512756,0.8512820601463318
4,0.3026772737503052,0.8757737278938293,0.2997397482395172,0.8957265019416809
5,0.28218358755111694,0.8836712837219238,0.2965869605541229,0.9059829115867615
6,0.27680274844169617,0.8821771740913391,0.28041964769363403,0.9076923131942749
7,0.246532142162323,0.8988260626792908,0.25097423791885376,0.9094017148017883
8,0.24262917041778564,0.8986126184463501,0.36134088039398193,0.8683760762214661
9,0.22936032712459564,0.9073639512062073,0.2328469306230545,0.9059829115867615
10,0.2231397181749344,0.9114194512367249,0.22417587041854858,0.9111111164093018
11,0.21057318150997162,0.9154748916625977,0.26328346133232117,0.892307698726654
12,0.2009083777666092,0.9203842282295227,0.21341805160045624,0.9213675260543823
13,0.1973063200712204,0.9195303916931152,0.20934337377548218,0.9128205180168152
14,0.18971706926822662,0.9250800609588623,0.2471977025270462,0.9196581244468689
15,0.19046995043754578,0.9233724474906921,0.22287754714488983,0.9264957308769226
16,0.18452556431293488,0.9280682802200317,0.20390143990516663,0.9247863292694092
17,0.17277081310749054,0.9325506687164307,0.22098618745803833,0.9247863292694092
18,0.1738644689321518,0.9344717264175415,0.20434364676475525,0.9264957308769226
19,0.16978095471858978,0.9342582821846008,0.1950107216835022,0.928205132484436
20,0.1586332768201828,0.9421558380126953,0.20042993128299713,0.928205132484436
21,0.16027770936489105,0.9391675591468811,0.1983482390642166,0.9247863292694092
22,0.1559382975101471,0.9402347803115845,0.24807731807231903,0.9128205180168152
23,0.15260516107082367,0.942369282245636,0.18833954632282257,0.9333333373069763
24,0.15039773285388947,0.9408751130104065,0.20352493226528168,0.9299145340919495
25,0.15076901018619537,0.9434365034103394,0.18997357785701752,0.9316239356994629
26,0.14537310600280762,0.9464247822761536,0.1970486044883728,0.9316239356994629
27,0.14190088212490082,0.9459978938102722,0.1920286864042282,0.928205132484436
28,0.1415516883134842,0.9491995573043823,0.17968307435512543,0.9316239356994629
29,0.14035344123840332,0.9470651149749756,0.19314324855804443,0.9299145340919495
30,0.13759376108646393,0.9474920034408569,0.1750856190919876,0.9350427389144897
31,0.13843858242034912,0.9496264457702637,0.1819087564945221,0.94017094373703
32,0.1364222913980484,0.9466382265090942,0.24601946771144867,0.9196581244468689
33,0.13275158405303955,0.9528281688690186,0.18387717008590698,0.9384615421295166
34,0.13092175126075745,0.9538953900337219,0.18034051358699799,0.9384615421295166
35,0.13030216097831726,0.9509071707725525,0.17141328752040863,0.9367521405220032
36,0.12683790922164917,0.9534685015678406,0.16937190294265747,0.9367521405220032
37,0.12705601751804352,0.9532550573348999,0.20032601058483124,0.9333333373069763
38,0.12160651385784149,0.9547492265701294,0.16646789014339447,0.9367521405220032
39,0.12391708046197891,0.9549626708030701,0.16781878471374512,0.9384615421295166
